free_text,address,price,price_meter,rooms,area,more,add_link,scraping_date
REZERWACJA mieszkanie M6,"Mieszkanie na sprzedaż: ul. Wojciecha Kętrzyńskiego, Osiedle Kętrzyńskiego, Olsztyn, warmińsko-mazurskie",404 757 zł,8550 zł/m²,2 pokoje,"47,34 m²",Inwestycja deweloperska,/pl/oferta/rezerwacja-mieszkanie-m6-ID4eY0C,01/16/24
Os. Leśna|4-pokojowe mieszkanie A.III/52,"Mieszkanie na sprzedaż: ul. Leśna, Osiedle Nad Jeziorem Długim, Olsztyn, warmińsko-mazurskie",,,4 pokoje,"86,81 m²",Inwestycja deweloperska,/pl/oferta/os-lesna-4-pokojowe-mieszkanie-a-iii-52-ID4bp3p,01/16/24
"Dwa poziomy, z ogródkiem, z potencjałem!","Mieszkanie na sprzedaż: Morenowa, Bartąg, Stawiguda, olsztyński, warmińsko-mazurskie",629 000 zł,6771 zł/m²,4 pokoje,"92,89 m²",Biuro nieruchomości,/pl/oferta/dwa-poziomy-z-ogrodkiem-z-potencjalem-ID4ohrq,01/16/24
Warszawska99 | mieszkanie 2-pok. | 9,"Mieszkanie na sprzedaż: al. Aleja Warszawska, Kortowo, Olsztyn, warmińsko-mazurskie",,,2 pokoje,"43,83 m²",Inwestycja deweloperska,/pl/oferta/warszawska99-mieszkanie-2-pok-9-ID4nu6o,01/16/24
3 pokoje Olsztyn osiedle Generałów,"Mieszkanie na sprzedaż: ul. gen. Tadeusza Kutrzeby, Osiedle Generałów, Olsztyn, warmińsko-mazurskie",520 000 zł,6933 zł/m²,3 pokoje,75 m²,Biuro nieruchomości,/pl/oferta/3-pokoje-olsztyn-osiedle-generalow-ID4ohly,01/16/24
Mieszkanie nad jeziorem UKIEL,"Mieszkanie na sprzedaż: ul. Pawia 3A, Gutkowo, Olsztyn, warmińsko-mazurskie",650 000 zł,6500 zł/m²,4 pokoje,100 m²,100 m²,/pl/oferta/mieszkanie-nad-jeziorem-ukiel-ID4moYo,01/16/24
Villa Symfonia mieszkanie 3,"Mieszkanie na sprzedaż: ul. Wojciecha Kętrzyńskiego, Osiedle Kętrzyńskiego, Olsztyn, warmińsko-mazurskie","449 445,70 zł",8530 zł/m²,3 pokoje,"52,69 m²",Inwestycja deweloperska,/pl/oferta/villa-symfonia-mieszkanie-3-ID4eY0p,01/16/24
A.20 Apartament nad jeziorem w Olsztynie,"Mieszkanie na sprzedaż: ul. Sielska, Dajtki, Olsztyn, warmińsko-mazurskie",724 470 zł,18 710 zł/m²,2 pokoje,"38,72 m²",Inwestycja deweloperska,/pl/oferta/a-20-apartament-nad-jeziorem-w-olsztynie-ID4kXSW,01/16/24
Os. Leśna| 4-pokojowe z widokiem na las A.III/45,"Mieszkanie na sprzedaż: ul. Leśna, Osiedle Nad Jeziorem Długim, Olsztyn, warmińsko-mazurskie",,,4 pokoje,"89,29 m²",Inwestycja deweloperska,/pl/oferta/os-lesna-4-pokojowe-z-widokiem-na-las-a-iii-45-ID4bp4k,01/16/24
Nowy Apartament Zatoka Apartamenty | A234,"Mieszkanie na sprzedaż: Dajtki, Olsztyn, warmińsko-mazurskie",,,2 pokoje,"42,18 m²",Inwestycja deweloperska,/pl/oferta/nowy-apartament-zatoka-apartamenty-a234-ID4hgXp,01/16/24
Warszawska99 | mieszkanie 2-pok. | 32,"Mieszkanie na sprzedaż: al. Aleja Warszawska, Kortowo, Olsztyn, warmińsko-mazurskie",,,2 pokoje,"43,75 m²",Inwestycja deweloperska,/pl/oferta/warszawska99-mieszkanie-2-pok-32-ID4ntXP,01/16/24
REZERWACJA 3 pokoje do remontu centrum Olsztyn,"Mieszkanie na sprzedaż: ul. ks. Wacława Osińskiego 19, Podgrodzie, Olsztyn, warmińsko-mazurskie",390 000 zł,6468 zł/m²,3 pokoje,"60,3 m²",Biuro nieruchomości,/pl/oferta/rezerwacja-3-pokoje-do-remontu-centrum-olsztyn-ID4nw7V,01/16/24
Apartament z widokiem na jezioro Ukiel,"Mieszkanie na sprzedaż: ul. Kapitańska, Dajtki, Olsztyn, warmińsko-mazurskie",638 000 zł,19 511 zł/m²,2 pokoje,"32,7 m²",Biuro nieruchomości,/pl/oferta/apartament-z-widokiem-na-jezioro-ukiel-ID4ogTI,01/16/24
"Nowoczesne, przestronne mieszkanie - 2 łazienki!","Mieszkanie na sprzedaż: Osiedle Generałów, Olsztyn, warmińsko-mazurskie",679 000 zł,9056 zł/m²,4 pokoje,"74,98 m²",Biuro nieruchomości,/pl/oferta/nowoczesne-przestronne-mieszkanie-2-lazienki-ID4ogF0,01/16/24
3 pokoje w pięknej okolicy w Gutkowie!Nowa cena!,"Mieszkanie na sprzedaż: ul. Żurawia, Gutkowo, Olsztyn, warmińsko-mazurskie",610 000 zł,8871 zł/m²,3 pokoje,"68,76 m²",Biuro nieruchomości,/pl/oferta/3-pokoje-w-pieknej-okolicy-w-gutkowie-nowa-cena-ID4nTF0,01/16/24
wygodne 3 pokojowe mieszkanie Warmia Towers,"Mieszkanie na sprzedaż: Podgrodzie, Olsztyn, warmińsko-mazurskie",645 000 zł,10 605 zł/m²,3 pokoje,"60,82 m²",Biuro nieruchomości,/pl/oferta/wygodne-3-pokojowe-mieszkanie-warmia-towers-ID4iN2D,01/16/24
Luksusowy apartament z widokiem na jezioro,"Mieszkanie na sprzedaż: ul. Bałtycka, Likusy, Olsztyn, warmińsko-mazurskie",1 206 580 zł,28 251 zł/m²,2 pokoje,"42,71 m²",Biuro nieruchomości,/pl/oferta/luksusowy-apartament-z-widokiem-na-jezioro-ID4ogsC,01/16/24
3-pokojowe mieszkanie w budynku z windą,"Mieszkanie na sprzedaż: ul. Pana Tadeusza, Pojezierze, Olsztyn, warmińsko-mazurskie",399 000 zł,8278 zł/m²,3 pokoje,"48,2 m²",Biuro nieruchomości,/pl/oferta/3-pokojowe-mieszkanie-w-budynku-z-winda-ID4ognz,01/16/24
A.41 2-pokojowy apartament przy jeziorze Ukiel,"Mieszkanie na sprzedaż: ul. Sielska, Dajtki, Olsztyn, warmińsko-mazurskie",599 000 zł,15 470 zł/m²,2 pokoje,"38,72 m²",Inwestycja deweloperska,/pl/oferta/a-41-2-pokojowy-apartament-przy-jeziorze-ukiel-ID4kZyF,01/16/24
Inwestycja Zatoka Apartamenty | A134,"Mieszkanie na sprzedaż: Dajtki, Olsztyn, warmińsko-mazurskie",,,2 pokoje,"42,17 m²",Inwestycja deweloperska,/pl/oferta/inwestycja-zatoka-apartamenty-a134-ID4hgXO,01/16/24
"ul. Tuwima 3, 68,25m2, 4pok. + Garaż, Dwa balkony,","Mieszkanie na sprzedaż: ul. Juliana Tuwima, Podgrodzie, Olsztyn, warmińsko-mazurskie",758 000 zł,11 147 zł/m²,4 pokoje,68 m²,Biuro nieruchomości,/pl/oferta/ul-tuwima-3-68-25m2-4pok-garaz-dwa-balkony-ID4ogfX,01/16/24
"Pojezierze, 2-pokoje, 4 piętro, winda","Mieszkanie na sprzedaż: ul. Pana Tadeusza, Pojezierze, Olsztyn, warmińsko-mazurskie",279 000 zł,7154 zł/m²,2 pokoje,39 m²,Biuro nieruchomości,/pl/oferta/pojezierze-2-pokoje-4-pietro-winda-ID4ofxp,01/16/24
"3 pokoje, Stare Miasto, parking","Mieszkanie na sprzedaż: Śródmieście, Olsztyn, warmińsko-mazurskie",470 000 zł,7682 zł/m²,3 pokoje,"61,18 m²",Biuro nieruchomości,/pl/oferta/3-pokoje-stare-miasto-parking-ID4ofoI,01/16/24
Os. Leśna| 2-pokojowe mieszkanie B.III/58,"Mieszkanie na sprzedaż: ul. Leśna, Osiedle Nad Jeziorem Długim, Olsztyn, warmińsko-mazurskie",,,2 pokoje,"42,33 m²",Inwestycja deweloperska,/pl/oferta/os-lesna-2-pokojowe-mieszkanie-b-iii-58-ID4bovl,01/16/24
Apartament | A345 z bocznym widokiem na jezioro,"Mieszkanie na sprzedaż: Dajtki, Olsztyn, warmińsko-mazurskie",,,2 pokoje,"32,76 m²",Inwestycja deweloperska,/pl/oferta/apartament-a345-z-bocznym-widokiem-na-jezioro-ID4hgVh,01/16/24
"Barcza 56C - nowa technologia, UMOWA PRZEDWSTĘPNA","Mieszkanie na sprzedaż: ul. Franciszka Barcza, Nagórki, Olsztyn, warmińsko-mazurskie",599 000 zł,10 328 zł/m²,3 pokoje,58 m²,Biuro nieruchomości,/pl/oferta/barcza-56c-nowa-technologia-umowa-przedwstepna-ID4ofii,01/16/24
"3pokojowe mieszkanie, cicha okolica, Kraszewskiego","Mieszkanie na sprzedaż: ul. Józefa Ignacego Kraszewskiego, Zatorze, Olsztyn, warmińsko-mazurskie",439 000 zł,5578 zł/m²,3 pokoje,"78,7 m²",Biuro nieruchomości,/pl/oferta/3pokojowe-mieszkanie-cicha-okolica-kraszewskiego-ID4lNFj,01/16/24
"Na sprzedaż 123,8m2;3pok. w dobrym stylu i gatunku","Mieszkanie na sprzedaż: ul. Wojciecha Kętrzyńskiego, Osiedle Kętrzyńskiego, Olsztyn, warmińsko-mazurskie",618 000 zł,6000 zł/m²,3 pokoje,103 m²,Biuro nieruchomości,/pl/oferta/na-sprzedaz-123-8m23pok-w-dobrym-stylu-i-gatunku-ID4oeUu,01/16/24
Sprzedam mieszkanie przy ul. Szewczenki 5,"Mieszkanie na sprzedaż: ul. Tarasa Szewczenki, Podleśna, Olsztyn, warmińsko-mazurskie",444 000 zł,10 188 zł/m²,2 pokoje,"43,58 m²","43,58 m²",/pl/oferta/sprzedam-mieszkanie-przy-ul-szewczenki-5-ID4oeJj,01/16/24
Os. Leśna|2-pokojowe z widokiem na las B.III/60,"Mieszkanie na sprzedaż: ul. Leśna, Osiedle Nad Jeziorem Długim, Olsztyn, warmińsko-mazurskie",592 020 zł,13 200 zł/m²,2 pokoje,"44,85 m²",Inwestycja deweloperska,/pl/oferta/os-lesna-2-pokojowe-z-widokiem-na-las-b-iii-60-ID4bowC,01/16/24
